id,men_may,fecha,id_departamento,id_sexo,id_nacionalidad,id_involucramiento,id_delito,id_capitulo,id_tipo_fallo,id_titulo,id_tipo_ley
482,True,2023-03-01,12,1,1,8,0,0,3,0,0
483,True,2023-03-01,1,1,1,8,82,15,3,3,1
484,True,2023-03-01,1,1,1,8,0,0,3,0,0
485,True,2023-03-01,1,1,1,8,0,0,3,0,0
486,True,2023-03-01,1,1,1,8,0,0,3,0,0
487,True,2023-03-01,1,1,1,8,89,23,3,0,7
488,True,2023-03-01,1,1,1,8,0,0,3,0,0
489,True,2023-03-01,1,1,1,8,70,13,3,0,5
490,True,2023-03-01,8,1,99,8,56,12,3,0,4
491,True,2023-03-01,1,1,1,8,70,13,3,0,5
492,True,2023-03-01,1,1,1,8,0,0,3,0,0
493,True,2023-03-01,1,1,99,8,70,13,3,0,5
494,True,2023-03-01,1,1,1,8,0,0,3,0,0
495,True,2023-03-01,8,1,99,8,56,12,3,0,4
496,True,2023-03-01,1,1,99,8,89,23,3,0,7
497,True,2023-03-01,1,1,1,8,0,0,3,0,0
498,True,2023-03-01,1,1,99,8,0,0,3,0,0
499,True,2023-03-01,1,1,1,8,0,0,3,0,0
500,True,2023-03-01,1,1,1,8,85,17,3,4,1
501,True,2023-03-01,1,1,1,8,0,0,3,0,0
502,True,2023-03-01,1,2,1,8,0,0,3,0,0
503,True,2023-03-01,1,1,1,8,70,13,3,0,5
504,True,2023-03-01,1,1,1,8,89,23,3,0,7
505,True,2023-03-01,1,1,1,8,82,15,3,3,1
506,True,2023-03-01,1,1,1,8,70,13,3,0,5
507,False,2023-02-01,1,1,99,,,0,3,0,6
508,False,2023-01-01,1,1,99,,,0,3,0,6
509,False,2023-01-01,1,2,1,,70,13,3,0,5
510,False,2023-01-01,1,1,99,,70,13,3,0,5
511,False,2023-01-01,1,2,1,,82,15,3,3,1
512,False,2023-01-01,1,2,99,,118,0,3,0,6
513,False,2023-01-01,1,1,99,,7,2,3,0,1
514,False,2023-01-01,1,2,99,,53,11,3,0,3
515,False,2023-01-01,1,1,99,,7,2,3,0,1
516,False,2023-01-01,1,1,99,,0,0,3,0,0
517,False,2023-01-01,1,2,1,,70,13,3,0,5
518,False,2023-01-01,1,1,1,,82,15,3,3,1
519,False,2023-01-01,1,2,1,,82,15,3,3,1
520,False,2023-01-01,1,1,99,,82,15,3,3,1
521,False,2023-01-01,1,1,99,,7,2,3,0,1
522,False,2023-01-01,1,2,1,,82,15,3,3,1
523,False,2023-01-01,1,1,99,,0,0,3,0,0
524,False,2023-01-01,1,1,1,,70,13,3,0,5
525,False,2023-01-01,1,2,1,,82,15,3,3,1
526,False,2023-01-01,1,1,99,,82,15,3,3,1
527,False,2023-01-01,1,1,1,,7,2,3,0,1
528,False,2023-01-01,1,2,1,,70,13,3,0,5
529,False,2023-01-01,21,1,1,,7,2,3,0,1
530,False,2023-01-01,21,1,1,,1,1,3,0,1
531,False,2023-01-01,21,1,1,,,0,3,0,6
532,False,2023-01-01,21,1,1,,7,2,3,0,1
533,False,2023-01-01,23,1,99,,0,0,3,0,0
534,False,2023-01-01,17,2,1,,,0,3,0,6
535,False,2023-01-01,20,1,1,,7,2,3,0,1
536,False,2023-01-01,20,1,99,,0,0,3,0,0
537,False,2023-01-01,20,1,1,,,0,3,0,6
538,False,2023-01-01,4,1,1,,56,12,3,0,4
539,False,2023-01-01,4,1,1,,49,11,3,0,3
540,False,2023-01-01,22,1,1,,18,6,3,3,1
541,False,2023-01-01,24,1,99,,0,0,3,0,0
542,False,2023-01-01,15,1,1,,17,5,3,3,1
543,False,2023-01-01,15,1,99,,17,5,3,3,1
544,False,2023-01-01,10,1,1,,0,0,3,0,0
545,False,2023-01-01,10,1,1,,0,0,3,0,0
546,False,2023-01-01,1,1,1,,18,6,3,3,1
547,False,2023-02-01,1,1,99,,7,2,3,0,1
548,False,2023-02-01,1,2,99,,7,2,3,0,1
549,False,2023-02-01,1,1,99,,117,0,3,0,6
550,False,2023-02-01,1,1,99,,82,15,3,3,1
551,False,2023-02-01,1,1,99,,7,2,3,0,1
552,False,2023-02-01,1,2,99,,82,15,3,3,1
553,False,2023-02-01,1,1,99,,,0,3,0,6
554,False,2023-02-01,1,1,99,,1,1,3,0,1
555,False,2023-02-01,1,1,1,,117,0,3,0,6
556,False,2023-02-01,1,1,99,,82,15,3,3,1
557,False,2023-02-01,1,1,99,,7,2,3,0,1
558,False,2023-02-01,1,1,1,,7,2,3,0,1
559,False,2023-02-01,1,1,1,,82,15,3,3,1
560,False,2023-02-01,1,1,99,,7,2,3,0,1
561,False,2023-02-01,1,1,99,,117,0,3,0,6
562,False,2023-02-01,23,1,1,,0,0,3,0,0
563,False,2023-02-01,20,1,99,,70,13,3,0,5
564,False,2023-02-01,20,1,99,,89,23,3,0,7
565,False,2023-02-01,20,1,1,,0,0,3,0,0
566,False,2023-02-01,16,1,1,,0,0,3,0,0
567,False,2023-02-01,16,1,1,,5,1,3,0,1
568,False,2023-02-01,19,1,1,,0,0,1,0,0
569,False,2023-02-01,19,1,99,,19,6,3,3,1
570,False,2023-02-01,3,1,99,,0,0,3,0,0
571,False,2023-02-01,3,1,99,,0,0,3,0,0
572,False,2023-02-01,4,1,99,,0,0,3,0,0
573,False,2023-02-01,22,1,1,,0,0,3,0,0
574,False,2023-02-01,22,1,1,,0,0,3,0,0
575,False,2023-02-01,22,1,1,,0,0,3,0,0
576,False,2023-02-01,22,1,1,,0,0,3,0,0
577,False,2023-02-01,18,1,1,,0,0,3,0,0
578,False,2023-02-01,1,2,1,,82,15,3,3,1
579,False,2023-03-01,1,2,99,,82,15,3,3,1
580,False,2023-03-01,1,1,99,,0,0,3,0,0
581,False,2023-03-01,1,1,99,,7,2,3,0,1
582,False,2023-03-01,1,1,99,,0,0,3,0,0
583,False,2023-03-01,23,1,99,,0,0,3,0,0
584,False,2023-03-01,23,1,99,,0,0,3,0,0
585,False,2023-03-01,20,1,1,,7,2,3,0,1
586,False,2023-03-01,16,1,1,,0,0,3,0,0
587,False,2023-03-01,4,1,99,,0,0,3,0,0
588,False,2023-03-01,18,1,1,,0,0,3,0,0
589,True,2023-01-01,4,2,1,1,0,0,3,0,0
590,True,2023-01-01,4,1,1,1,0,0,3,0,0
591,True,2023-01-01,4,1,1,1,0,0,3,0,0
592,True,2023-01-01,14,1,1,1,0,0,1,0,0
593,True,2023-01-01,14,1,1,1,0,0,3,0,0
594,True,2023-01-01,14,1,1,1,0,0,3,0,0
595,True,2023-01-01,14,1,1,1,0,0,3,0,0
596,True,2023-01-01,14,1,1,1,0,0,3,0,0
597,True,2023-01-01,14,1,1,1,0,0,3,0,0
598,True,2023-01-01,14,1,1,1,0,0,3,0,0
599,True,2023-01-01,14,1,1,1,0,0,3,0,0
600,True,2023-01-01,1,1,1,1,0,0,3,0,0
601,True,2023-01-01,1,1,1,1,0,0,3,0,0
602,True,2023-02-01,4,1,1,1,0,0,3,0,0
603,True,2023-02-01,14,1,1,1,0,0,3,0,0
604,True,2023-02-01,14,1,1,1,0,0,1,0,0
605,True,2023-02-01,14,1,1,1,0,0,3,0,0
606,True,2023-02-01,14,1,1,1,0,0,3,0,0
607,True,2023-02-01,14,1,1,1,0,0,3,0,0
608,True,2023-02-01,14,1,1,1,0,0,3,0,0
609,True,2023-02-01,14,1,1,1,0,0,3,0,0
610,True,2023-02-01,14,1,1,1,0,0,3,0,0
611,True,2023-02-01,14,1,1,1,0,0,3,0,0
612,True,2023-02-01,14,1,1,1,0,0,3,0,0
613,True,2023-02-01,14,1,1,1,0,0,1,0,0
614,True,2023-02-01,14,1,1,1,0,0,3,0,0
615,True,2023-02-01,14,1,1,1,0,0,3,0,0
616,True,2023-02-01,14,1,1,1,0,0,1,0,0
617,True,2023-03-01,4,1,1,1,0,0,3,0,0
618,True,2023-03-01,4,1,1,1,0,0,3,0,0
619,True,2023-03-01,4,1,1,1,0,0,3,0,0
620,True,2023-03-01,14,1,1,1,0,0,3,0,0
621,True,2023-03-01,14,1,1,1,0,0,1,0,0
622,True,2023-03-01,14,1,1,1,0,0,1,0,0
623,True,2023-01-01,11,2,1,10,82,15,3,3,1
624,True,2023-01-01,11,1,1,10,56,12,3,0,4
625,True,2023-01-01,11,1,1,10,0,0,3,0,0
626,True,2023-01-01,11,1,1,10,0,0,3,0,0
627,True,2023-01-01,11,2,1,10,56,12,3,0,4
628,True,2023-01-01,23,1,1,10,0,0,3,0,0
629,True,2023-01-01,23,1,1,10,0,0,3,0,0
630,True,2023-01-01,23,1,1,10,,0,3,0,6
631,True,2023-01-01,23,1,1,10,0,0,3,0,0
632,True,2023-01-01,23,1,4,10,16,5,3,3,1
633,True,2023-01-01,23,1,1,10,0,0,3,0,0
634,True,2023-01-01,23,1,1,10,0,0,3,0,0
635,True,2023-01-01,23,1,1,10,0,0,3,0,0
636,True,2023-01-01,23,1,1,10,0,0,3,0,0
637,True,2023-01-01,23,1,3,10,0,0,3,0,0
638,True,2023-01-01,23,1,1,10,0,0,3,0,0
639,True,2023-01-01,23,1,1,10,0,0,3,0,0
640,True,2023-01-01,23,1,1,10,0,0,3,0,0
641,True,2023-01-01,23,1,1,10,0,0,3,0,0
642,True,2023-01-01,23,1,1,10,0,0,3,0,0
643,True,2023-01-01,23,1,21,10,16,5,3,3,1
644,True,2023-01-01,23,1,1,10,0,0,3,0,0
645,True,2023-01-01,23,1,1,10,0,0,3,0,0
646,True,2023-01-01,12,1,1,10,0,0,3,0,0
647,True,2023-01-01,12,1,1,10,0,0,3,0,0
648,True,2023-01-01,12,1,1,10,0,0,3,0,0
649,True,2023-01-01,12,2,1,10,0,0,3,0,0
650,True,2023-01-01,20,1,1,10,53,11,3,0,3
651,True,2023-01-01,20,1,1,10,,3,3,0,1
652,True,2023-01-01,20,1,1,10,53,11,3,0,3
653,True,2023-01-01,20,1,1,10,90,0,3,0,6
654,True,2023-01-01,20,2,1,10,82,15,3,3,1
655,True,2023-01-01,12,2,1,10,,3,3,0,1
656,True,2023-01-01,20,1,1,10,53,11,3,0,3
657,True,2023-01-01,20,1,1,10,,0,3,0,6
658,True,2023-01-01,20,1,1,10,82,15,3,3,1
659,True,2023-01-01,12,1,1,10,0,0,3,0,0
660,True,2023-01-01,12,1,1,10,0,0,3,0,0
661,True,2023-01-01,20,1,1,10,2,1,3,0,1
662,True,2023-01-01,20,1,1,10,,0,3,0,6
663,True,2023-01-01,20,1,1,10,,0,3,0,6
664,True,2023-01-01,20,1,1,10,49,11,3,0,3
665,True,2023-01-01,20,1,1,10,18,6,3,3,1
666,True,2023-01-01,20,1,1,10,90,0,3,0,6
667,True,2023-01-01,20,1,1,10,7,2,3,0,1
668,True,2023-01-01,20,1,1,10,,0,3,0,6
669,True,2023-01-01,20,2,1,10,82,15,3,3,1
670,True,2023-01-01,16,1,1,10,,0,3,0,6
671,True,2023-01-01,16,1,1,10,53,11,1,0,3
672,True,2023-01-01,16,1,1,10,48,11,1,0,3
673,True,2023-01-01,7,1,1,10,82,15,3,3,1
674,True,2023-01-01,7,1,1,10,82,15,3,3,1
675,True,2023-01-01,7,1,1,10,82,15,3,3,1
676,True,2023-01-01,12,1,1,10,0,0,3,0,0
677,True,2023-01-01,7,1,1,10,82,15,3,3,1
678,True,2023-01-01,7,2,1,10,82,15,3,3,1
679,True,2023-01-01,7,2,1,10,82,15,3,3,1
680,True,2023-01-01,19,1,1,10,49,11,3,0,3
681,True,2023-01-01,19,1,1,10,53,11,3,0,3
682,True,2023-01-01,19,1,1,10,49,11,3,0,3
683,True,2023-01-01,19,1,1,10,53,11,3,0,3
684,True,2023-01-01,19,1,1,10,49,11,3,0,3
685,True,2023-01-01,19,1,1,10,53,11,3,0,3
686,True,2023-01-01,19,1,1,10,17,5,3,3,1
687,True,2023-01-01,9,1,1,10,0,0,3,0,0
688,True,2023-01-01,3,1,1,10,0,0,3,0,0
689,True,2023-01-01,12,1,1,10,0,0,3,0,0
690,True,2023-01-01,12,1,1,10,0,0,3,0,0
691,True,2023-01-01,3,1,1,10,,3,3,0,1
692,True,2023-01-01,3,1,1,10,,3,3,0,1
693,True,2023-01-01,3,1,1,10,0,0,3,0,0
694,True,2023-01-01,3,1,1,10,0,0,3,0,0
695,True,2023-01-01,3,1,1,10,0,0,3,0,0
696,True,2023-01-01,3,1,1,10,0,0,3,0,0
697,True,2023-01-01,4,1,1,10,0,0,3,0,0
698,True,2023-01-01,4,1,1,10,0,0,3,0,0
699,True,2023-01-01,4,1,1,10,0,0,3,0,0
700,True,2023-01-01,4,2,1,10,,0,3,0,6
701,True,2023-01-01,4,1,1,10,0,0,3,0,0
702,True,2023-01-01,4,1,1,10,0,0,3,0,0
703,True,2023-01-01,22,1,1,10,17,5,3,3,1
704,True,2023-01-01,22,1,1,10,,0,3,0,6
705,True,2023-01-01,22,1,1,10,0,0,3,0,0
706,True,2023-01-01,22,1,1,10,0,0,3,0,0
707,True,2023-01-01,22,1,1,10,0,0,3,0,0
708,True,2023-01-01,22,1,1,10,,0,3,0,6
709,True,2023-01-01,22,1,1,10,0,0,3,0,0
710,True,2023-01-01,22,1,1,10,0,0,3,0,0
711,True,2023-01-01,22,1,1,10,0,0,3,0,0
712,True,2023-01-01,22,1,1,10,0,0,3,0,0
713,True,2023-01-01,22,1,1,10,,0,3,0,6
714,True,2023-01-01,22,1,1,10,0,0,3,0,0
715,True,2023-01-01,22,1,1,10,0,0,3,0,0
716,True,2023-01-01,22,1,1,10,0,0,3,0,0
717,True,2023-01-01,22,1,1,10,0,0,3,0,0
718,True,2023-01-01,22,1,1,10,0,0,3,0,0
719,True,2023-01-01,22,1,1,10,2,1,3,0,1
720,True,2023-01-01,22,1,1,10,,0,3,0,6
721,True,2023-01-01,22,1,1,10,0,0,3,0,0
722,True,2023-01-01,22,1,1,10,88,0,3,0,6
723,True,2023-01-01,22,1,1,10,0,0,3,0,0
724,True,2023-01-01,22,1,1,10,0,0,3,0,0
725,True,2023-01-01,22,1,1,10,0,0,3,0,0
726,True,2023-01-01,22,1,1,10,0,0,3,0,0
727,True,2023-01-01,22,1,1,10,0,0,3,0,0
728,True,2023-01-01,22,1,1,10,0,0,3,0,0
729,True,2023-01-01,22,1,1,10,56,12,3,0,4
730,True,2023-01-01,22,1,1,10,0,0,3,0,0
731,True,2023-01-01,22,1,1,10,0,0,3,0,0
732,True,2023-01-01,22,1,1,10,0,0,3,0,0
733,True,2023-01-01,22,1,1,10,0,0,3,0,0
734,True,2023-01-01,22,1,1,10,0,0,3,0,0
735,True,2023-01-01,22,1,1,10,85,17,3,4,1
736,True,2023-01-01,22,1,1,10,88,0,3,0,6
737,True,2023-01-01,22,1,1,10,,0,3,0,6
738,True,2023-01-01,22,1,1,10,0,0,3,0,0
739,True,2023-01-01,18,1,1,10,1,1,3,0,1
740,True,2023-01-01,18,1,1,10,0,0,3,0,0
741,True,2023-01-01,18,1,1,10,1,1,3,0,1
742,True,2023-01-01,18,1,1,10,0,0,3,0,0
743,True,2023-01-01,18,1,1,10,1,1,3,0,1
744,True,2023-01-01,18,1,1,10,,3,3,0,1
745,True,2023-01-01,18,1,1,10,,0,3,0,6
746,True,2023-01-01,18,1,1,10,0,0,3,0,0
747,True,2023-01-01,18,1,1,10,1,1,3,0,1
748,True,2023-01-01,18,1,1,10,,0,3,0,6
749,True,2023-01-01,18,1,1,10,,0,3,0,6
750,True,2023-01-01,18,1,1,10,1,1,1,0,1
751,True,2023-01-01,10,2,1,10,85,17,3,4,1
752,True,2023-01-01,10,1,1,10,0,0,3,0,0
753,True,2023-01-01,10,1,1,10,,0,3,0,6
754,True,2023-01-01,10,1,1,10,0,0,3,0,0
755,True,2023-01-01,10,1,1,10,0,0,3,0,0
756,True,2023-01-01,10,1,1,10,16,5,3,3,1
757,True,2023-01-01,12,1,1,10,0,0,3,0,0
758,True,2023-01-01,1,1,1,10,0,0,3,0,0
759,True,2023-01-01,1,1,99,10,82,15,3,3,1
760,True,2023-01-01,1,1,1,10,70,13,3,0,5
761,True,2023-01-01,1,1,1,10,0,0,1,0,0
762,True,2023-01-01,1,1,1,10,0,0,3,0,0
763,True,2023-01-01,1,2,1,10,70,13,3,0,5
764,True,2023-01-01,1,1,1,10,0,0,3,0,0
765,True,2023-01-01,1,1,1,10,70,13,3,0,5
766,True,2023-01-01,1,1,1,10,7,2,3,0,1
767,True,2023-01-01,1,1,1,10,77,13,3,0,5
768,True,2023-01-01,1,2,1,10,77,13,3,0,5
769,True,2023-01-01,1,1,1,10,7,2,1,0,1
770,True,2023-01-01,1,1,1,10,0,0,3,0,0
771,True,2023-01-01,1,2,1,10,77,13,3,0,5
772,True,2023-01-01,1,2,1,10,70,13,3,0,5
773,True,2023-01-01,1,2,1,10,70,13,3,0,5
774,True,2023-01-01,1,1,1,10,77,13,3,0,5
775,True,2023-01-01,1,1,1,10,69,13,3,0,5
776,True,2023-01-01,1,1,1,10,70,13,3,0,5
777,True,2023-01-01,1,1,1,10,70,13,3,0,5
778,True,2023-01-01,1,1,1,10,69,13,1,0,5
779,True,2023-01-01,1,1,1,10,0,0,1,0,0
780,True,2023-01-01,1,2,99,10,82,15,3,3,1
781,True,2023-01-01,12,1,1,10,0,0,3,0,0
782,True,2023-01-01,1,2,99,10,82,15,3,3,1
783,True,2023-01-01,1,1,1,10,70,13,3,0,5
784,True,2023-01-01,1,1,1,10,82,15,3,3,1
785,True,2023-01-01,1,1,1,10,77,13,3,0,5
786,True,2023-01-01,1,1,1,10,0,0,3,0,0
787,True,2023-01-01,1,2,1,10,77,13,3,0,5
788,True,2023-01-01,1,2,1,10,70,13,3,0,5
789,True,2023-01-01,1,2,1,10,77,13,3,0,5
790,True,2023-01-01,1,2,1,10,77,13,3,0,5
791,True,2023-01-01,1,1,1,10,85,17,3,4,1
792,True,2023-01-01,1,1,1,10,70,13,3,0,5
793,True,2023-01-01,1,1,1,10,7,2,3,0,1
794,True,2023-01-01,1,1,1,10,85,17,3,4,1
795,True,2023-01-01,1,2,1,10,70,13,3,0,5
796,True,2023-01-01,1,1,1,10,77,13,3,0,5
797,True,2023-01-01,1,1,1,10,77,13,3,0,5
798,True,2023-01-01,12,1,1,10,0,0,3,0,0
799,True,2023-01-01,1,1,1,10,7,2,3,0,1
800,True,2023-01-01,1,2,1,10,70,13,3,0,5
801,True,2023-01-01,1,1,1,10,77,13,3,0,5
802,True,2023-01-01,1,1,1,10,77,13,3,0,5
803,True,2023-01-01,1,1,1,10,83,16,1,3,1
804,True,2023-01-01,1,1,1,10,0,0,3,0,0
805,True,2023-01-01,1,1,99,10,82,15,3,3,1
806,True,2023-01-01,1,2,99,10,82,15,3,3,1
807,True,2023-01-01,1,1,1,10,69,13,3,0,5
808,True,2023-01-01,1,1,1,10,70,13,3,0,5
809,True,2023-01-01,1,1,1,10,70,13,3,0,5
810,True,2023-01-01,1,2,1,10,82,15,3,3,1
811,True,2023-01-01,1,1,1,10,77,13,3,0,5
812,True,2023-01-01,1,2,1,10,70,13,3,0,5
813,True,2023-01-01,1,1,1,10,69,13,3,0,5
814,True,2023-01-01,1,1,1,10,77,13,3,0,5
815,True,2023-01-01,1,1,1,10,70,13,3,0,5
816,True,2023-01-01,1,1,1,10,70,13,3,0,5
817,True,2023-01-01,1,1,1,10,83,16,1,3,1
818,True,2023-01-01,1,1,1,10,70,13,1,0,5
819,True,2023-01-01,1,2,1,10,77,13,3,0,5
820,True,2023-01-01,1,2,1,10,77,13,3,0,5
821,True,2023-01-01,1,1,1,10,70,13,3,0,5
822,True,2023-01-01,1,1,1,10,69,13,3,0,5
823,True,2023-01-01,1,1,1,10,77,13,3,0,5
824,True,2023-01-01,1,2,1,10,77,13,3,0,5
825,True,2023-01-01,1,1,1,10,82,15,3,3,1
826,True,2023-01-01,1,1,1,10,77,13,3,0,5
827,True,2023-01-01,1,1,1,10,0,0,3,0,0
828,True,2023-01-01,1,1,1,10,77,13,3,0,5
829,True,2023-01-01,1,1,1,10,77,13,3,0,5
830,True,2023-01-01,1,1,1,10,70,13,3,0,5
831,True,2023-01-01,1,2,1,10,70,13,3,0,5
832,True,2023-01-01,1,1,1,10,77,13,3,0,5
833,True,2023-01-01,1,1,1,10,77,13,3,0,5
834,True,2023-01-01,1,2,1,10,77,13,3,0,5
835,True,2023-01-01,1,1,1,10,82,15,3,3,1
836,True,2023-01-01,1,2,1,10,70,13,3,0,5
837,True,2023-01-01,1,2,1,10,70,13,3,0,5
838,True,2023-01-01,1,2,1,10,70,13,3,0,5
839,True,2023-01-01,1,1,1,10,70,13,3,0,5
840,True,2023-01-01,1,2,1,10,82,15,3,3,1
841,True,2023-01-01,1,1,1,10,0,0,1,0,0
842,True,2023-01-01,1,2,1,10,77,13,3,0,5
843,True,2023-01-01,1,2,1,10,77,13,3,0,5
844,True,2023-01-01,1,2,1,10,77,13,3,0,5
845,True,2023-01-01,1,2,1,10,77,13,3,0,5
846,True,2023-01-01,1,2,1,10,70,13,3,0,5
847,True,2023-01-01,1,2,1,10,77,13,3,0,5
848,True,2023-01-01,1,1,1,10,69,13,3,0,5
849,True,2023-01-01,1,2,1,10,70,13,3,0,5
850,True,2023-01-01,1,1,1,10,70,13,3,0,5
851,True,2023-01-01,1,2,1,10,70,13,3,0,5
852,True,2023-01-01,1,2,1,10,70,13,3,0,5
853,True,2023-01-01,1,1,1,10,0,0,3,0,0
854,True,2023-01-01,1,1,1,10,69,13,3,0,5
855,True,2023-01-01,1,1,1,10,70,13,3,0,5
856,True,2023-01-01,1,1,1,10,77,13,3,0,5
857,True,2023-01-01,1,2,1,10,77,13,3,0,5
858,True,2023-01-01,1,2,1,10,77,13,3,0,5
859,True,2023-01-01,1,2,1,10,82,15,3,3,1
860,True,2023-01-01,1,2,1,10,77,13,3,0,5
861,True,2023-01-01,1,1,1,10,70,13,3,0,5
862,True,2023-01-01,1,1,1,10,70,13,3,0,5
863,True,2023-01-01,1,1,1,10,7,2,3,0,1
864,True,2023-01-01,1,1,99,10,82,15,3,3,1
865,True,2023-01-01,1,2,1,10,77,13,3,0,5
866,True,2023-01-01,1,1,1,10,70,13,3,0,5
867,True,2023-01-01,1,1,1,10,69,13,3,0,5
868,True,2023-01-01,1,2,1,10,70,13,3,0,5
869,True,2023-01-01,1,2,1,10,77,13,3,0,5
870,True,2023-01-01,1,1,99,10,82,15,3,3,1
871,True,2023-01-01,1,1,1,10,69,13,3,0,5
872,True,2023-01-01,1,1,1,10,70,13,3,0,5
873,True,2023-01-01,1,1,1,10,70,13,3,0,5
874,True,2023-01-01,1,1,1,10,7,2,3,0,1
875,True,2023-01-01,1,2,1,10,77,13,3,0,5
876,True,2023-01-01,1,1,1,10,7,2,3,0,1
877,True,2023-01-01,1,1,1,10,69,13,3,0,5
878,True,2023-01-01,1,1,1,10,0,0,3,0,0
879,True,2023-01-01,1,1,1,10,69,13,3,0,5
880,True,2023-01-01,1,2,1,10,70,13,3,0,5
881,True,2023-01-01,1,1,1,10,70,13,3,0,5
882,True,2023-01-01,1,1,1,10,7,2,3,0,1
883,True,2023-01-01,1,1,1,10,77,13,3,0,5
884,True,2023-01-01,1,1,1,10,70,13,1,0,5
885,True,2023-01-01,1,1,1,10,0,0,3,0,0
886,True,2023-01-01,1,1,1,10,0,0,3,0,0
887,True,2023-01-01,1,1,1,10,70,13,3,0,5
888,True,2023-01-01,1,1,1,10,77,13,3,0,5
889,True,2023-01-01,1,2,1,10,77,13,3,0,5
890,True,2023-01-01,1,2,1,10,77,13,3,0,5
891,True,2023-01-01,1,1,1,10,0,0,3,0,0
892,True,2023-01-01,1,1,1,10,0,0,3,0,0
893,True,2023-01-01,1,1,1,10,0,0,3,0,0
894,True,2023-01-01,1,2,99,10,82,15,3,3,1
895,True,2023-01-01,1,1,99,10,82,15,3,3,1
896,True,2023-01-01,1,2,1,10,77,13,3,0,5
897,True,2023-01-01,1,2,1,10,70,13,3,0,5
898,True,2023-01-01,1,2,1,10,70,13,3,0,5
899,True,2023-01-01,1,2,1,10,70,13,3,0,5
900,True,2023-01-01,1,1,1,10,70,13,3,0,5
901,True,2023-01-01,1,1,1,10,84,14,3,0,1
902,True,2023-01-01,1,2,1,10,77,13,3,0,5
903,True,2023-01-01,1,1,1,10,0,0,3,0,0
904,True,2023-01-01,1,1,1,10,0,0,3,0,0
905,True,2023-01-01,1,1,1,10,77,13,3,0,5
906,True,2023-01-01,1,1,1,10,77,13,3,0,5
907,True,2023-01-01,1,1,1,10,82,15,3,3,1
908,True,2023-01-01,1,1,1,10,70,13,3,0,5
909,True,2023-01-01,1,2,1,10,70,13,3,0,5
910,True,2023-01-01,1,2,1,10,70,13,3,0,5
911,True,2023-01-01,1,1,1,10,70,13,3,0,5
912,True,2023-01-01,1,1,1,10,69,13,1,0,5
913,True,2023-01-01,1,2,99,10,82,15,3,3,1
914,True,2023-01-01,1,1,1,10,70,13,3,0,5
915,True,2023-01-01,1,1,1,10,7,2,3,0,1
916,True,2023-01-01,1,2,1,10,77,13,3,0,5
917,True,2023-01-01,1,1,1,10,7,2,3,0,1
918,True,2023-01-01,1,2,1,10,77,13,3,0,5
919,True,2023-01-01,1,1,99,10,56,12,3,0,4
920,True,2023-01-01,1,1,1,10,0,0,3,0,0
921,True,2023-01-01,1,1,1,10,0,0,3,0,0
922,True,2023-01-01,1,1,1,10,0,0,3,0,0
923,True,2023-01-01,1,2,1,10,70,13,3,0,5
924,True,2023-01-01,1,2,1,10,77,13,3,0,5
925,True,2023-01-01,1,1,1,10,69,13,3,0,5
926,True,2023-01-01,1,2,1,10,70,13,3,0,5
927,True,2023-01-01,1,1,1,10,70,13,3,0,5
928,True,2023-01-01,1,1,1,10,82,15,3,3,1
929,True,2023-01-01,1,2,1,10,70,13,3,0,5
930,True,2023-01-01,1,2,1,10,70,13,3,0,5
931,True,2023-01-01,1,1,1,10,0,0,3,0,0
932,True,2023-01-01,1,1,1,10,82,15,3,3,1
933,True,2023-01-01,1,1,1,10,69,13,3,0,5
934,True,2023-01-01,1,1,1,10,77,13,3,0,5
935,True,2023-01-01,1,2,1,10,77,13,3,0,5
936,True,2023-01-01,1,1,1,10,0,0,3,0,0
937,True,2023-01-01,1,1,1,10,77,13,3,0,5
938,True,2023-01-01,1,2,1,10,77,13,3,0,5
939,True,2023-01-01,1,1,1,10,70,13,3,0,5
940,True,2023-01-01,1,1,1,10,70,13,3,0,5
941,True,2023-01-01,1,1,1,10,0,0,3,0,0
942,True,2023-01-01,1,2,1,10,77,13,3,0,5
943,True,2023-01-01,1,1,1,10,70,13,3,0,5
944,True,2023-01-01,1,2,1,10,70,13,3,0,5
945,True,2023-01-01,1,2,1,10,77,13,3,0,5
946,True,2023-01-01,1,1,1,10,0,0,3,0,0
947,True,2023-01-01,1,1,1,10,0,0,3,0,0
948,True,2023-01-01,1,1,1,10,85,17,3,4,1
949,True,2023-01-01,1,1,1,10,0,0,3,0,0
950,True,2023-01-01,1,2,1,10,77,13,3,0,5
951,True,2023-01-01,1,1,1,10,77,13,3,0,5
952,True,2023-01-01,1,1,1,10,69,13,3,0,5
953,True,2023-01-01,1,1,1,10,69,13,3,0,5
954,True,2023-01-01,1,1,1,10,0,0,3,0,0
955,True,2023-01-01,1,2,1,10,77,13,3,0,5
956,True,2023-01-01,1,1,1,10,85,17,3,4,1
957,True,2023-01-01,1,1,1,10,70,13,3,0,5
958,True,2023-01-01,1,1,1,10,70,13,3,0,5
959,True,2023-01-01,1,1,1,10,70,13,3,0,5
960,True,2023-01-01,1,2,1,10,77,13,3,0,5
961,True,2023-01-01,1,1,1,10,0,0,1,0,0
962,True,2023-01-01,1,1,1,10,0,0,1,0,0
963,True,2023-01-01,1,1,1,10,0,0,3,0,0
964,True,2023-01-01,1,1,1,10,70,13,3,0,5
